Price;Volume;%Volume;Count;%Count;;;;;;;;;;;
200.00 - 220.00;1.145.749.650;0,28%;5;0,50%;;;;;;;;;;;
180.00 - 200.00;11.093.234.997;2,74%;63;6,28%;;;;;;;;;;;
160.00 - 180.00;10.010.086.142;2,47%;56;5,58%;;;;;;;;;;;
140.00 - 160.00;11.205.031.329;2,77%;55;5,48%;;;;;;;;;;;
120.00 - 140.00;34.765.169.926;8,58%;129;12,86%;;;;;;;;;;;
100.00 - 120.00;30.433.720.202;7,51%;89;8,87%;;;;;;;;;;;
80.00 - 100.00;28.872.787.792;7,13%;61;6,08%;;;;;;;;;;;
60.00 - 80.00;15.708.264.610;3,88%;29;2,89%;;;;;;;;;;;
40.00 - 60.00;72.490.003.220;17,90%;155;15,45%;;;;;;;;;;;
20.00 - 40.00;85.314.380.340;21,06%;168;16,75%;;;;;;;;;;;
0.00 - 20.00;104.011.433.650;25,68%;193;19,24%;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
NVDA.O Statistics     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Price;;;Volume;;;;;Up/Down;;Price Change (Close-Close);;;Turnover;;
High;212,19;29-Oct-2025;Max;1.543.910.670;25-May-2023;Advancing;215.989.990.945;Up;537;Up;+24,37%;25-May-2023;Max;104.021.314.941,00;08-Mar-2024
Low;10,81;13-Oct-2022;Min;65.528.545;24-Dec-2025;Declining;188.278.174.673;Down;464;Down;-16,97%;27-Jan-2025;Min;2.745.657.486,00;25-Nov-2022
Avg (Close);79,21;;Avg;403.838.347;;Total;405.049.861.858;Unch;1;Period;+519,17%;03-Jan-2022 - 31-Dec-2025;Avg;24.433.208.002,04;
14-Jun-2022;15,84;+0,19;+1,21%;15,73;15,41;16,07;469.679.520;7.403.983.341,00;-79.461.386.408,72;;;;;;
13-Jun-2022;15,65;-1,33;-7,82%;16,00;15,61;16,31;604.153.380;9.586.789.798,00;-86.865.369.749,72;;;;;;
10-Jun-2022;16,97;-1,07;-5,95%;17,60;16,87;17,70;465.649.660;7.983.230.197,00;-77.278.579.951,72;;;;;;
09-Jun-2022;18,05;-0,60;-3,22%;18,48;18,04;18,93;395.573.790;7.323.576.804,00;-69.295.349.754,72;;;;;;
08-Jun-2022;18,65;-0,28;-1,47%;18,80;18,54;19,18;363.252.460;6.833.194.066,00;-61.971.772.950,72;;;;;;
07-Jun-2022;18,93;+0,14;+0,75%;18,47;18,19;19,00;388.914.110;7.283.591.020,00;-55.138.578.884,72;;;;;;
06-Jun-2022;18,79;+0,07;+0,35%;19,14;18,56;19,34;422.406.150;7.988.817.971,00;-62.422.169.904,72;;;;;;
03-Jun-2022;18,72;-0,87;-4,45%;19,08;18,52;19,33;598.778.700;11.295.449.723,00;-70.410.987.875,72;;;;;;
02-Jun-2022;19,59;+1,27;+6,94%;18,29;18,20;19,62;648.655.800;12.452.613.393,00;-59.115.538.152,72;;;;;;
01-Jun-2022;18,32;-0,35;-1,89%;18,72;18,12;19,05;544.513.900;10.097.380.307,00;-71.568.151.545,72;;;;;;
31-May-2022;18,67;-0,14;-0,74%;18,98;18,35;19,20;664.099.510;12.449.469.069,00;-61.470.771.238,72;;;;;;
27-May-2022;18,81;+0,96;+5,38%;18,19;18,10;18,88;738.379.350;13.697.766.434,00;-49.021.302.169,72;;;;;;
26-May-2022;17,85;+0,88;+5,16%;16,04;16,02;18,09;996.574.520;17.408.127.131,00;-62.719.068.603,72;;;;;;
25-May-2022;16,98;+0,82;+5,08%;16,02;16,00;17,11;781.131.900;12.944.632.527,00;-80.127.195.734,72;;;;;;
24-May-2022;16,15;-0,74;-4,40%;16,51;15,78;16,60;588.550.020;9.489.763.300,00;-93.071.828.261,72;;;;;;
23-May-2022;16,90;+0,20;+1,22%;16,27;16,18;16,92;639.888.690;10.651.554.878,00;-83.582.064.961,72;;;;;;
20-May-2022;16,69;-0,43;-2,51%;17,33;15,76;17,41;739.105.260;12.113.309.479,00;-94.233.619.839,72;;;;;;
19-May-2022;17,12;+0,19;+1,10%;16,94;16,73;17,69;621.309.590;10.735.051.197,00;-82.120.310.360,72;;;;;;
18-May-2022;16,94;-1,24;-6,82%;17,71;16,86;18,12;545.161.060;9.467.213.314,00;-92.855.361.557,72;;;;;;
17-May-2022;18,18;+0,91;+5,29%;18,07;17,63;18,37;585.829.710;10.549.670.577,00;-83.388.148.243,72;;;;;;
16-May-2022;17,26;-0,44;-2,50%;17,51;17,11;17,79;521.445.980;9.096.575.410,00;-93.937.818.820,72;;;;;;
13-May-2022;17,71;+1,53;+9,47%;16,79;16,59;17,93;670.436.510;11.722.363.178,00;-84.841.243.410,72;;;;;;
12-May-2022;16,18;-0,45;-2,74%;16,22;15,57;16,79;708.728.370;11.390.724.504,00;-96.563.606.588,72;;;;;;
11-May-2022;16,63;-0,97;-5,48%;17,35;16,57;17,75;670.167.030;11.472.718.829,00;-85.172.882.084,72;;;;;;
10-May-2022;17,60;+0,65;+3,81%;17,69;17,03;18,20;761.474.290;13.402.366.507,00;-73.700.163.255,72;;;;;;
09-May-2022;16,95;-1,73;-9,24%;18,03;16,83;18,26;644.454.510;11.214.786.690,00;-87.102.529.762,72;;;;;;
06-May-2022;18,68;-0,17;-0,90%;18,74;17,99;19,51;633.296.720;11.877.164.628,00;-75.887.743.072,72;;;;;;
05-May-2022;18,84;-1,49;-7,33%;19,87;18,50;19,93;626.331.410;11.869.323.901,00;-64.010.578.444,72;;;;;;
04-May-2022;20,33;+0,73;+3,73%;19,92;18,75;20,40;648.854.630;12.656.534.815,00;-52.141.254.543,72;;;;;;
03-May-2022;19,60;+0,07;+0,35%;19,40;19,13;19,83;475.750.840;9.290.580.245,00;-64.797.789.358,72;;;;;;
02-May-2022;19,53;+0,99;+5,32%;18,54;18,39;19,57;572.048.680;10.854.334.083,00;-74.088.369.603,72;;;;;;
29-Apr-2022;18,55;-1,24;-6,24%;19,40;18,52;20,13;500.434.910;9.576.301.857,00;-84.942.703.686,72;;;;;;
28-Apr-2022;19,78;+1,37;+7,42%;18,97;18,49;20,04;570.326.710;11.035.804.943,00;-75.366.401.829,72;;;;;;
27-Apr-2022;18,42;-0,37;-1,99%;18,60;18,29;19,17;499.460.170;9.311.293.232,00;-86.402.206.772,72;;;;;;
26-Apr-2022;18,79;-1,11;-5,60%;19,72;18,67;19,79;653.142.500;12.401.719.653,00;-77.090.913.540,72;;;;;;
25-Apr-2022;19,90;+0,39;+1,98%;19,20;19,10;19,95;641.565.610;12.506.613.388,00;-64.689.193.887,72;;;;;;
22-Apr-2022;19,52;-0,67;-3,31%;20,30;19,50;20,49;624.713.430;12.424.934.371,00;-77.195.807.275,72;;;;;;
21-Apr-2022;20,18;-1,30;-6,05%;21,71;20,00;22,39;656.209.440;13.685.053.411,00;-64.770.872.904,72;;;;;;
20-Apr-2022;21,48;-0,72;-3,23%;22,52;21,20;22,67;468.974.440;10.149.374.698,00;-51.085.819.493,72;;;;;;
19-Apr-2022;22,20;+0,41;+1,91%;21,72;21,31;22,37;512.780.580;11.303.020.578,00;-40.936.444.795,72;;;;;;
18-Apr-2022;21,78;+0,53;+2,47%;21,20;21,08;22,09;525.700.610;11.376.316.897,00;-52.239.465.373,72;;;;;;
14-Apr-2022;21,26;-0,95;-4,26%;22,51;21,16;22,78;569.096.850;12.365.097.157,00;-63.615.782.270,72;;;;;;
13-Apr-2022;22,20;+0,70;+3,25%;21,73;21,46;22,50;516.943.440;11.405.373.395,00;-51.250.685.113,72;;;;;;
12-Apr-2022;21,50;-0,41;-1,88%;22,54;21,28;22,73;662.258.070;14.484.556.219,00;-62.656.058.508,72;;;;;;
11-Apr-2022;21,92;-1,20;-5,20%;22,21;21,66;22,32;575.206.840;12.628.991.553,00;-48.171.502.289,72;;;;;;
08-Apr-2022;23,12;-1,09;-4,50%;23,92;23,06;23,92;524.780.640;12.240.492.425,00;-35.542.510.736,72;;;;;;
07-Apr-2022;24,21;-0,20;-0,82%;24,44;23,48;24,72;557.992.360;13.478.248.647,00;-23.302.018.311,72;;;;;;
06-Apr-2022;24,41;-1,52;-5,88%;24,93;24,00;25,30;703.832.560;17.262.913.900,00;-9.823.769.664,72;;;;;;
05-Apr-2022;25,93;-1,43;-5,22%;27,25;25,82;27,32;436.614.730;11.479.327.239,00;7.439.144.235,28;;;;;;
04-Apr-2022;27,36;+0,65;+2,43%;26,73;26,61;27,56;397.707.820;10.838.677.554,00;18.918.471.474,28;;;;;;
01-Apr-2022;26,71;-0,57;-2,10%;27,38;26,27;27,50;517.235.110;13.790.814.894,00;8.079.793.920,28;;;;;;
31-Mar-2022;27,29;-0,40;-1,46%;27,78;27,27;28,25;523.440.220;14.511.778.697,00;21.870.608.814,28;;;;;;
30-Mar-2022;27,69;-0,97;-3,37%;28,30;27,50;28,50;463.487.130;12.971.615.765,00;36.382.387.511,28;;;;;;
29-Mar-2022;28,66;+0,44;+1,55%;28,69;27,98;28,95;488.984.400;13.916.373.669,00;49.354.003.276,28;;;;;;
28-Mar-2022;28,22;+0,53;+1,90%;27,76;27,21;28,25;425.493.920;11.836.740.315,00;35.437.629.607,28;;;;;;
25-Mar-2022;27,69;-0,46;-1,63%;27,89;27,27;28,36;579.016.180;16.060.450.993,00;23.600.889.292,28;;;;;;
24-Mar-2022;28,15;+2,52;+9,82%;26,17;25,91;28,32;877.379.140;24.168.754.947,00;39.661.340.285,28;;;;;;
23-Mar-2022;25,63;-0,89;-3,36%;26,13;25,58;26,61;502.119.860;13.071.229.192,00;15.492.585.338,28;;;;;;
22-Mar-2022;26,52;-0,21;-0,79%;26,73;26,07;27,24;547.007.100;14.626.906.481,00;28.563.814.530,28;;;;;;
21-Mar-2022;26,73;+0,28;+1,06%;26,51;25,97;27,15;591.727.080;15.690.722.290,00;43.190.721.011,28;;;;;;
18-Mar-2022;26,45;+1,69;+6,81%;24,80;24,62;26,57;730.718.560;19.018.438.460,00;27.499.998.721,28;;;;;;
17-Mar-2022;24,77;+0,27;+1,10%;24,12;23,91;24,84;471.941.190;11.536.850.912,00;8.481.560.261,28;;;;;;
16-Mar-2022;24,50;+1,52;+6,63%;23,50;23,17;24,60;671.421.740;16.114.242.650,00;-3.055.290.650,72;;;;;;
15-Mar-2022;22,97;+1,64;+7,70%;21,52;21,32;23,04;491.995.690;11.080.735.194,00;-19.169.533.300,72;;;;;;
14-Mar-2022;21,33;-0,77;-3,48%;21,87;21,16;22,26;385.354.240;8.325.945.568,00;-30.250.268.494,72;;;;;;
11-Mar-2022;22,10;-0,56;-2,46%;23,02;22,05;23,15;367.208.570;8.261.590.312,00;-21.924.322.926,72;;;;;;
10-Mar-2022;22,66;-0,36;-1,55%;22,53;21,88;22,79;428.065.650;9.572.843.271,00;-13.662.732.614,72;;;;;;
09-Mar-2022;23,01;+1,50;+6,97%;22,39;22,25;23,22;492.741.950;11.227.591.537,00;-4.089.889.343,72;;;;;;
08-Mar-2022;21,51;+0,16;+0,76%;21,31;20,65;22,37;557.467.190;12.005.316.623,00;-15.317.480.880,72;;;;;;
07-Mar-2022;21,35;-1,58;-6,91%;22,82;21,33;23,03;450.820.890;9.889.422.799,00;-27.322.797.503,72;;;;;;
04-Mar-2022;22,94;-0,78;-3,28%;23,38;22,48;23,68;432.010.700;9.910.530.101,00;-17.433.374.704,72;;;;;;
03-Mar-2022;23,71;-0,51;-2,09%;24,26;23,47;24,33;365.095.040;8.709.841.930,00;-7.522.844.603,72;;;;;;
02-Mar-2022;24,22;+0,74;+3,16%;23,76;23,42;24,41;389.641.850;9.362.162.377,00;1.186.997.326,28;;;;;;
01-Mar-2022;23,48;-0,91;-3,72%;24,29;23,13;24,38;412.055.980;9.740.272.724,00;-8.175.165.050,72;;;;;;
28-Feb-2022;24,39;+0,23;+0,94%;23,99;23,71;24,67;477.318.610;11.542.000.473,00;1.565.107.673,28;;;;;;
25-Feb-2022;24,16;+0,41;+1,72%;23,72;23,38;24,22;528.865.510;12.628.520.149,00;-9.976.892.799,72;;;;;;
24-Feb-2022;23,75;+1,36;+6,08%;21,02;20,89;23,80;735.800.630;16.546.318.337,00;-22.605.412.948,72;;;;;;
23-Feb-2022;22,39;-1,00;-4,29%;23,80;22,30;24,15;566.510.770;13.048.261.940,00;-39.151.731.285,72;;;;;;
22-Feb-2022;23,39;-0,25;-1,07%;23,04;23,00;24,06;633.422.440;14.848.698.095,00;-26.103.469.345,72;;;;;;
18-Feb-2022;23,64;-0,87;-3,53%;24,67;23,10;24,99;761.254.910;18.066.197.496,00;-11.254.771.250,72;;;;;;
17-Feb-2022;24,51;-2,00;-7,56%;25,63;24,17;25,79;810.595.080;20.019.330.884,00;6.811.426.245,28;;;;;;
16-Feb-2022;26,51;+0,02;+0,06%;26,26;25,55;26,58;732.676.330;19.149.755.805,00;26.830.757.129,28;;;;;;
15-Feb-2022;26,50;+2,23;+9,18%;24,95;24,78;26,55;701.752.800;18.237.721.495,00;7.681.001.324,28;;;;;;
14-Feb-2022;24,27;+0,32;+1,33%;23,93;23,76;24,88;440.424.430;10.723.462.541,00;-10.556.720.170,72;;;;;;
11-Feb-2022;23,95;-1,88;-7,26%;25,92;23,77;26,15;605.471.980;14.952.040.460,00;-21.280.182.711,72;;;;;;
10-Feb-2022;25,82;-0,88;-3,30%;26,00;25,60;26,92;513.199.720;13.499.079.295,00;-6.328.142.251,72;;;;;;
09-Feb-2022;26,71;+1,60;+6,36%;25,62;25,35;26,73;524.281.660;13.741.464.139,00;7.170.937.043,28;;;;;;
08-Feb-2022;25,11;+0,38;+1,54%;24,36;23,98;25,23;410.358.640;10.150.068.637,00;-6.570.527.095,72;;;;;;
07-Feb-2022;24,73;+0,41;+1,68%;24,37;24,20;25,18;376.867.500;9.332.395.747,00;-16.720.595.732,72;;;;;;
04-Feb-2022;24,32;+0,37;+1,55%;23,97;23,63;24,64;354.828.500;8.596.683.178,00;-26.052.991.479,72;;;;;;
03-Feb-2022;23,95;-1,29;-5,13%;24,46;23,78;25,08;410.177.780;10.011.484.083,00;-34.649.674.657,72;;;;;;
02-Feb-2022;25,24;+0,60;+2,45%;25,79;24,55;25,82;543.419.410;13.672.039.101,00;-24.638.190.574,72;;;;;;
01-Feb-2022;24,64;+0,15;+0,62%;25,10;23,89;25,15;518.925.170;12.670.530.624,00;-38.310.229.675,72;;;;;;
31-Jan-2022;24,49;+1,65;+7,21%;23,18;23,05;24,51;564.679.680;13.514.502.846,00;-50.980.760.299,72;;;;;;
28-Jan-2022;22,84;+0,90;+4,08%;22,01;21,30;22,86;543.774.250;12.023.219.863,00;-64.495.263.145,72;;;;;;
27-Jan-2022;21,94;-0,83;-3,64%;23,57;21,68;24,00;573.352.720;12.856.551.240,00;-76.518.483.008,72;;;;;;
26-Jan-2022;22,77;+0,45;+2,01%;23,24;22,30;24,06;755.958.730;17.565.268.239,00;-63.661.931.768,72;;;;;;
25-Jan-2022;22,32;-1,05;-4,48%;22,55;22,00;22,94;664.616.360;14.907.689.181,00;-81.227.200.007,72;;;;;;
24-Jan-2022;23,37;-0,00;-0,01%;22,33;20,89;23,38;915.810.630;20.277.776.646,00;-66.319.510.826,72;;;;;;
21-Jan-2022;23,37;-0,78;-3,21%;23,51;23,26;24,82;718.957.840;17.120.221.958,00;-46.041.734.180,72;;;;;;
20-Jan-2022;24,15;-0,92;-3,66%;25,30;24,08;25,58;435.180.730;10.855.342.607,00;-28.921.512.222,72;;;;;;
19-Jan-2022;25,07;-0,84;-3,23%;26,08;25,05;26,54;488.314.510;12.510.560.994,00;-18.066.169.615,72;;;;;;
18-Jan-2022;25,90;-1,04;-3,86%;26,26;25,77;26,64;425.306.170;11.112.482.132,00;-5.555.608.621,72;;;;;;
14-Jan-2022;26,94;+0,37;+1,38%;26,30;26,21;27,20;395.832.350;10.600.581.979,95;5.556.873.510,28;;;;;;
13-Jan-2022;26,58;-1,42;-5,09%;28,38;26,50;28,48;538.868.090;14.626.626.935,92;-5.043.708.469,67;;;;;;
12-Jan-2022;28,00;+0,18;+0,65%;28,07;27,61;28,60;383.413.480;10.764.932.841,02;9.582.918.466,25;;;;;;
11-Jan-2022;27,82;+0,42;+1,52%;27,32;26,84;28,07;404.089.290;11.131.070.178,87;-1.182.014.374,76;;;;;;
10-Jan-2022;27,40;+0,15;+0,56%;26,58;25,64;27,47;594.680.950;15.693.233.609,44;-12.313.084.553,63;;;;;;
07-Jan-2022;27,25;-0,93;-3,30%;28,14;27,06;28,42;409.938.510;11.280.867.546,08;-28.006.318.163,07;;;;;;
06-Jan-2022;28,18;+0,57;+2,08%;27,64;27,07;28,44;454.186.370;12.694.952.703,37;-16.725.450.616,99;;;;;;
05-Jan-2022;27,60;-1,69;-5,76%;28,95;27,53;29,42;498.063.880;14.089.943.418,18;-29.420.403.320,36;;;;;;
04-Jan-2022;29,29;-0,83;-2,76%;30,28;28,35;30,47;527.154.400;15.330.459.902,18;-15.330.459.902,18;;;;;;
03-Jan-2022;30,12;;;29,82;29,79;30,71;392.402.940;11.858.765.678,04;0,00;;;;;;
