Price;Volume;%Volume;Count;%Count;;;;;;;;;;;
500.00 - 550.00;1.814.902.934;7,12%;88;8,77%;;;;;;;;;;;
450.00 - 500.00;1.804.368.962;7,08%;87;8,67%;;;;;;;;;;;
400.00 - 450.00;5.349.189.059;20,98%;258;25,72%;;;;;;;;;;;
350.00 - 400.00;2.948.808.617;11,57%;111;11,07%;;;;;;;;;;;
300.00 - 350.00;4.528.273.476;17,76%;166;16,55%;;;;;;;;;;;
250.00 - 300.00;6.146.656.684;24,11%;198;19,74%;;;;;;;;;;;
200.00 - 250.00;2.902.598.230;11,39%;95;9,47%;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
MSFT.O Statistics     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Price;;;Volume;;;;;Up/Down;;Price Change (Close-Close);;;Turnover;;
High;555,45;31-Jul-2025;Max;90.428.853;26-Jan-2022;Advancing;12.997.196.979;Up;522;Up;+10,13%;09-Apr-2025;Max;34.420.715.038,00;19-Dec-2025
Low;213,43;04-Nov-2022;Min;5.855.880;24-Dec-2025;Declining;12.468.682.970;Down;480;Down;-7,72%;26-Oct-2022;Min;2.278.816.560,00;25-Nov-2022
Avg (Close);366,91;;Avg;25.418.542;;Total;25.494.797.962;Unch;0;Period;+44,47%;03-Jan-2022 - 31-Dec-2025;Avg;8.974.709.444,40;
Avg (High-Low);384,44;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
MSFT.O History     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
19-Jan-2022;303,33;+0,68;+0,22%;306,29;302,70;313,91;45.933.855;14.161.373.135,00;7.582.480.942,25;;;;;;
18-Jan-2022;302,65;-7,55;-2,43%;304,07;301,74;309,80;42.434.112;12.928.900.333,00;-6.578.892.192,75;;;;;;
14-Jan-2022;310,20;+5,40;+1,77%;304,25;303,75;310,82;39.846.414;12.272.384.393,03;6.350.008.140,25;;;;;;
13-Jan-2022;304,80;-13,47;-4,23%;320,47;304,00;320,88;45.365.979;14.049.279.507,34;-5.922.376.252,78;;;;;;
12-Jan-2022;318,27;+3,29;+1,04%;319,67;317,08;323,41;34.372.217;10.979.478.681,84;8.126.903.254,56;;;;;;
11-Jan-2022;314,98;+0,71;+0,23%;313,38;309,89;316,61;29.386.774;9.233.596.430,43;-2.852.575.427,28;;;;;;
10-Jan-2022;314,27;+0,23;+0,07%;309,49;304,69;314,72;44.289.467;13.726.553.939,35;-12.086.171.857,71;;;;;;
07-Jan-2022;314,04;+0,16;+0,05%;314,15;310,09;316,50;32.720.018;10.266.943.477,24;-25.812.725.797,06;;;;;;
06-Jan-2022;313,88;-2,50;-0,79%;313,15;311,49;318,70;39.646.148;12.496.700.061,17;-36.079.669.274,30;;;;;;
05-Jan-2022;316,38;-12,63;-3,84%;325,86;315,98;326,07;40.054.327;12.818.500.090,88;-23.582.969.213,13;;;;;;
04-Jan-2022;329,01;-5,74;-1,71%;334,83;326,12;335,20;32.674.306;10.764.469.122,25;-10.764.469.122,25;;;;;;
03-Jan-2022;334,75;;;335,35;329,78;338,00;28.918.013;9.640.691.260,85;0,00;;;;;;
