NASDAQ 100 Index | Price History                                          07-Mar-2026 19:34;;;;;;;;;;
.NDX History     5 Minutes     07-Mar-2025 21:35 - 06-Mar-2026 05:15;;;;;;;;;;
Exchange Date;Exchange Time;Local Date;Local Time;Close;Net;%Chg;Open;Low;High;Volume
07-Jan-2026;01.15;08-Jan-2026;01.15;25.781,77;+1,20;+0,00%;25.780,60;25.769,76;25.782,02;1.155.774
07-Jan-2026;01.10;08-Jan-2026;01.10;25.780,57;+0,86;+0,00%;25.779,58;25.777,61;25.784,10;1.190.105
07-Jan-2026;01.05;08-Jan-2026;01.05;25.779,71;-9,50;-0,04%;25.789,48;25.778,24;25.791,28;1.494.210
07-Jan-2026;01.00;08-Jan-2026;01.00;25.789,21;+0,85;+0,00%;25.788,36;25.784,32;25.795,51;1.493.288
07-Jan-2026;00.55;08-Jan-2026;00.55;25.788,36;-12,06;-0,05%;25.800,45;25.782,82;25.800,85;1.453.960
07-Jan-2026;00.50;08-Jan-2026;00.50;25.800,42;-9,53;-0,04%;25.809,85;25.799,31;25.811,39;1.313.365
07-Jan-2026;00.45;08-Jan-2026;00.45;25.809,96;+8,97;+0,03%;25.800,59;25.796,69;25.813,17;1.444.612
07-Jan-2026;00.40;08-Jan-2026;00.40;25.800,99;+0,74;+0,00%;25.800,25;25.793,83;25.802,32;1.324.370
07-Jan-2026;00.35;08-Jan-2026;00.35;25.800,25;-1,96;-0,01%;25.802,64;25.793,77;25.803,02;1.587.679
07-Jan-2026;00.30;08-Jan-2026;00.30;25.802,22;-2,17;-0,01%;25.804,40;25.795,41;25.806,16;1.426.240
07-Jan-2026;00.25;08-Jan-2026;00.25;25.804,38;+5,80;+0,02%;25.798,75;25.796,97;25.806,09;1.468.409
07-Jan-2026;00.20;08-Jan-2026;00.20;25.798,58;+4,06;+0,02%;25.794,52;25.788,83;25.798,69;1.724.293
07-Jan-2026;00.15;08-Jan-2026;00.15;25.794,52;-8,21;-0,03%;25.802,78;25.789,26;25.803,08;1.766.148
07-Jan-2026;00.10;08-Jan-2026;00.10;25.802,73;+13,09;+0,05%;25.789,85;25.789,46;25.806,12;1.688.753
07-Jan-2026;00.05;08-Jan-2026;00.05;25.789,64;+4,85;+0,02%;25.784,76;25.783,25;25.791,73;1.726.732
07-Jan-2026;00.00;08-Jan-2026;00.00;25.784,79;+12,56;+0,05%;25.772,23;25.772,14;25.788,20;1.344.935
07-Jan-2026;23.55;07-Jan-2026;23.55;25.772,23;+2,95;+0,01%;25.769,11;25.765,40;25.774,42;1.725.390
07-Jan-2026;23.50;07-Jan-2026;23.50;25.769,28;+8,77;+0,03%;25.760,28;25.758,14;25.780,46;2.163.831
07-Jan-2026;23.45;07-Jan-2026;23.45;25.760,50;+34,50;+0,13%;25.725,98;25.725,54;25.762,95;1.701.867
07-Jan-2026;23.40;07-Jan-2026;23.40;25.726,01;+1,93;+0,01%;25.724,08;25.718,85;25.730,84;1.751.972
07-Jan-2026;23.35;07-Jan-2026;23.35;25.724,08;+10,15;+0,04%;25.714,67;25.711,96;25.730,23;1.930.460
07-Jan-2026;23.30;07-Jan-2026;23.30;25.713,93;-5,47;-0,02%;25.719,63;25.701,26;25.721,34;2.166.962
07-Jan-2026;23.25;07-Jan-2026;23.25;25.719,40;-19,99;-0,08%;25.739,09;25.718,37;25.739,48;2.090.098
07-Jan-2026;23.20;07-Jan-2026;23.20;25.739,38;-1,72;-0,01%;25.741,10;25.734,06;25.746,36;2.172.489
07-Jan-2026;23.15;07-Jan-2026;23.15;25.741,10;+0,02;+0,00%;25.740,78;25.734,84;25.745,87;1.971.390
07-Jan-2026;23.10;07-Jan-2026;23.10;25.741,08;-0,06;-0,00%;25.740,95;25.734,22;25.743,10;1.852.636
07-Jan-2026;23.05;07-Jan-2026;23.05;25.741,13;+14,75;+0,06%;25.726,84;25.725,18;25.744,81;2.077.596
07-Jan-2026;23.00;07-Jan-2026;23.00;25.726,39;+2,35;+0,01%;25.724,04;25.718,83;25.729,13;2.091.369
07-Jan-2026;22.55;07-Jan-2026;22.55;25.724,04;+4,17;+0,02%;25.719,62;25.715,34;25.729,79;2.153.082
07-Jan-2026;22.50;07-Jan-2026;22.50;25.719,87;+44,02;+0,17%;25.675,59;25.674,20;25.725,26;2.890.989
07-Jan-2026;22.45;07-Jan-2026;22.45;25.675,85;+18,04;+0,07%;25.658,89;25.658,89;25.693,17;3.946.376
07-Jan-2026;22.40;07-Jan-2026;22.40;25.657,80;-44,12;-0,17%;25.701,93;25.640,31;25.722,03;5.112.381
07-Jan-2026;22.35;07-Jan-2026;22.35;25.701,93;+15,57;+0,06%;25.686,25;25.678,09;25.707,07;4.131.302
07-Jan-2026;22.30;07-Jan-2026;22.30;25.686,35;+8,53;+0,03%;25.679,56;25.659,75;25.694,09;3.877.118
07-Jan-2026;22.25;07-Jan-2026;22.25;25.677,82;+17,36;+0,07%;25.661,01;25.652,27;25.679,52;3.943.713
07-Jan-2026;22.20;07-Jan-2026;22.20;25.660,46;-19,71;-0,08%;25.680,17;25.643,95;25.681,95;3.779.539
07-Jan-2026;22.15;07-Jan-2026;22.15;25.680,17;+0,35;+0,00%;25.678,28;25.674,21;25.691,49;3.441.409
07-Jan-2026;22.10;07-Jan-2026;22.10;25.679,82;+15,80;+0,06%;25.664,41;25.655,94;25.686,27;4.584.478
07-Jan-2026;22.05;07-Jan-2026;22.05;25.664,02;-9,49;-0,04%;25.678,43;25.635,68;25.680,96;4.514.230
07-Jan-2026;22.00;07-Jan-2026;22.00;25.673,51;+0,33;+0,00%;25.673,18;25.672,24;25.700,26;4.241.629
07-Jan-2026;21.55;07-Jan-2026;21.55;25.673,18;-4,57;-0,02%;25.677,57;25.665,85;25.691,86;4.086.550
07-Jan-2026;21.50;07-Jan-2026;21.50;25.677,75;-1,26;-0,00%;25.676,68;25.664,37;25.691,03;4.921.980
07-Jan-2026;21.45;07-Jan-2026;21.45;25.679,02;+20,64;+0,08%;25.659,77;25.649,86;25.688,23;5.833.525
07-Jan-2026;21.40;07-Jan-2026;21.40;25.658,38;+14,22;+0,06%;25.644,16;25.626,22;25.660,80;6.133.536
07-Jan-2026;21.35;07-Jan-2026;21.35;25.644,16;+4,45;+0,02%;25.617,80;25.592,40;25.644,16;24.440.593
06-Jan-2026;05.15;07-Jan-2026;05.15;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;21.850
06-Jan-2026;05.10;07-Jan-2026;05.10;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;31.792
06-Jan-2026;05.05;07-Jan-2026;05.05;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;43.158
06-Jan-2026;05.00;07-Jan-2026;05.00;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;44.211
06-Jan-2026;04.55;07-Jan-2026;04.55;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;56.906
06-Jan-2026;04.50;07-Jan-2026;04.50;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;41.410
06-Jan-2026;04.45;07-Jan-2026;04.45;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;52.429
06-Jan-2026;04.40;07-Jan-2026;04.40;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;55.248
06-Jan-2026;04.35;07-Jan-2026;04.35;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;66.496
06-Jan-2026;04.30;07-Jan-2026;04.30;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;105.438
06-Jan-2026;04.25;07-Jan-2026;04.25;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;119.289
06-Jan-2026;04.20;07-Jan-2026;04.20;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;256.249
06-Jan-2026;04.15;07-Jan-2026;04.15;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;213.142
06-Jan-2026;04.10;07-Jan-2026;04.10;25.639,71;0,00;0,00%;25.639,71;25.639,71;25.639,71;122.462
06-Jan-2026;04.05;07-Jan-2026;04.05;25.639,71;+0,08;+0,00%;25.637,71;25.635,38;25.639,71;145.706.199
06-Jan-2026;04.00;07-Jan-2026;04.00;25.639,62;-8,08;-0,03%;25.655,12;25.639,62;25.655,12;21.836.357
06-Jan-2026;03.55;07-Jan-2026;03.55;25.647,70;+2,15;+0,01%;25.639,39;25.637,57;25.650,71;7.142.127
06-Jan-2026;03.50;07-Jan-2026;03.50;25.645,55;+2,55;+0,01%;25.643,01;25.637,34;25.649,79;3.281.778
06-Jan-2026;03.45;07-Jan-2026;03.45;25.643,01;+2,22;+0,01%;25.640,71;25.639,02;25.648,85;2.804.385
06-Jan-2026;03.40;07-Jan-2026;03.40;25.640,78;+11,10;+0,04%;25.629,79;25.627,29;25.642,78;2.387.501
06-Jan-2026;03.35;07-Jan-2026;03.35;25.629,68;+5,04;+0,02%;25.623,51;25.621,90;25.631,40;2.456.602
06-Jan-2026;03.30;07-Jan-2026;03.30;25.624,64;-1,29;-0,01%;25.625,73;25.623,64;25.632,20;2.546.844
06-Jan-2026;03.25;07-Jan-2026;03.25;25.625,93;-6,25;-0,02%;25.632,44;25.625,93;25.633,73;2.039.678
06-Jan-2026;03.20;07-Jan-2026;03.20;25.632,18;+5,93;+0,02%;25.626,01;25.625,90;25.635,03;2.058.517
06-Jan-2026;03.15;07-Jan-2026;03.15;25.626,26;+6,43;+0,03%;25.620,03;25.619,77;25.629,63;2.036.854
06-Jan-2026;03.10;07-Jan-2026;03.10;25.619,83;-2,34;-0,01%;25.622,17;25.614,90;25.623,32;1.800.078
06-Jan-2026;03.05;07-Jan-2026;03.05;25.622,17;-0,11;-0,00%;25.622,55;25.618,94;25.630,57;2.039.753
06-Jan-2026;03.00;07-Jan-2026;03.00;25.622,28;-3,49;-0,01%;25.625,78;25.620,25;25.627,10;1.738.622
06-Jan-2026;02.55;07-Jan-2026;02.55;25.625,77;-3,82;-0,01%;25.629,63;25.625,77;25.631,21;1.621.620
06-Jan-2026;02.50;07-Jan-2026;02.50;25.629,59;-0,21;-0,00%;25.629,22;25.628,03;25.633,40;1.681.429
06-Jan-2026;02.45;07-Jan-2026;02.45;25.629,80;+4,82;+0,02%;25.624,98;25.624,03;25.635,17;1.449.377
06-Jan-2026;02.40;07-Jan-2026;02.40;25.624,98;-4,62;-0,02%;25.629,74;25.624,08;25.632,83;1.511.685
06-Jan-2026;02.35;07-Jan-2026;02.35;25.629,60;+5,40;+0,02%;25.623,76;25.622,20;25.630,60;1.546.116
06-Jan-2026;02.30;07-Jan-2026;02.30;25.624,20;-1,81;-0,01%;25.625,89;25.620,43;25.625,89;1.496.136
06-Jan-2026;02.25;07-Jan-2026;02.25;25.626,01;+3,18;+0,01%;25.622,83;25.620,14;25.626,83;1.407.318
06-Jan-2026;02.20;07-Jan-2026;02.20;25.622,83;-0,10;-0,00%;25.622,70;25.616,62;25.623,70;1.338.443
06-Jan-2026;02.15;07-Jan-2026;02.15;25.622,93;+11,53;+0,05%;25.611,14;25.610,05;25.624,66;1.580.705
06-Jan-2026;02.10;07-Jan-2026;02.10;25.611,39;-1,72;-0,01%;25.613,06;25.609,90;25.618,76;1.560.062
06-Jan-2026;02.05;07-Jan-2026;02.05;25.613,12;-6,98;-0,03%;25.620,54;25.608,76;25.623,55;1.713.776
06-Jan-2026;02.00;07-Jan-2026;02.00;25.620,10;+8,61;+0,03%;25.611,44;25.607,84;25.620,21;1.228.574
06-Jan-2026;01.55;07-Jan-2026;01.55;25.611,49;-5,59;-0,02%;25.617,32;25.610,47;25.618,00;1.328.174
06-Jan-2026;01.50;07-Jan-2026;01.50;25.617,08;+18,07;+0,07%;25.598,81;25.597,91;25.620,73;1.657.859
06-Jan-2026;01.45;07-Jan-2026;01.45;25.599,01;+20,70;+0,08%;25.578,30;25.578,10;25.599,01;1.571.505
06-Jan-2026;01.40;07-Jan-2026;01.40;25.578,30;+8,13;+0,03%;25.569,85;25.569,85;25.585,02;1.342.226
06-Jan-2026;01.35;07-Jan-2026;01.35;25.570,17;-7,06;-0,03%;25.577,12;25.567,94;25.583,78;1.765.469
06-Jan-2026;01.30;07-Jan-2026;01.30;25.577,23;-11,54;-0,05%;25.588,83;25.575,92;25.589,30;1.389.004
06-Jan-2026;01.25;07-Jan-2026;01.25;25.588,77;-3,76;-0,01%;25.592,53;25.588,04;25.594,31;1.406.830
06-Jan-2026;01.20;07-Jan-2026;01.20;25.592,53;+12,94;+0,05%;25.579,43;25.579,43;25.595,97;1.431.161
06-Jan-2026;01.15;07-Jan-2026;01.15;25.579,58;+10,90;+0,04%;25.568,84;25.568,61;25.580,32;1.465.246
06-Jan-2026;01.10;07-Jan-2026;01.10;25.568,69;-2,54;-0,01%;25.570,76;25.562,15;25.573,20;1.497.655
06-Jan-2026;01.05;07-Jan-2026;01.05;25.571,23;-6,13;-0,02%;25.577,36;25.571,20;25.580,79;1.589.182
06-Jan-2026;01.00;07-Jan-2026;01.00;25.577,36;-0,28;-0,00%;25.577,91;25.573,84;25.580,71;1.544.912
06-Jan-2026;00.55;07-Jan-2026;00.55;25.577,63;+7,63;+0,03%;25.570,56;25.567,90;25.580,05;1.590.488
06-Jan-2026;00.50;07-Jan-2026;00.50;25.570,00;-12,16;-0,05%;25.582,17;25.565,22;25.586,91;1.735.588
06-Jan-2026;00.45;07-Jan-2026;00.45;25.582,16;-6,26;-0,02%;25.588,42;25.577,40;25.589,25;2.286.644
06-Jan-2026;00.40;07-Jan-2026;00.40;25.588,42;+12,99;+0,05%;25.575,20;25.573,60;25.598,55;2.074.986
06-Jan-2026;00.35;07-Jan-2026;00.35;25.575,43;+25,92;+0,10%;25.549,83;25.549,83;25.575,43;1.642.512
06-Jan-2026;00.30;07-Jan-2026;00.30;25.549,51;-2,55;-0,01%;25.551,52;25.548,79;25.560,71;1.812.428
06-Jan-2026;00.25;07-Jan-2026;00.25;25.552,06;+20,34;+0,08%;25.531,72;25.531,65;25.558,27;1.723.479
06-Jan-2026;00.20;07-Jan-2026;00.20;25.531,72;-0,67;-0,00%;25.532,06;25.526,15;25.535,56;1.974.165
06-Jan-2026;00.15;07-Jan-2026;00.15;25.532,38;+7,21;+0,03%;25.525,52;25.521,00;25.537,14;1.470.562
06-Jan-2026;00.10;07-Jan-2026;00.10;25.525,17;+20,82;+0,08%;25.504,97;25.504,57;25.532,16;2.219.375
06-Jan-2026;00.05;07-Jan-2026;00.05;25.504,35;-9,13;-0,04%;25.513,48;25.492,67;25.516,42;1.859.423
06-Jan-2026;00.00;07-Jan-2026;00.00;25.513,48;+2,02;+0,01%;25.511,52;25.488,91;25.514,57;1.758.043
06-Jan-2026;23.55;06-Jan-2026;23.55;25.511,46;+2,27;+0,01%;25.508,03;25.506,78;25.519,66;1.727.596
06-Jan-2026;23.50;06-Jan-2026;23.50;25.509,19;+24,75;+0,10%;25.484,99;25.482,30;25.510,37;1.744.339
06-Jan-2026;23.45;06-Jan-2026;23.45;25.484,44;-27,91;-0,11%;25.512,35;25.481,10;25.514,29;2.109.803
06-Jan-2026;23.40;06-Jan-2026;23.40;25.512,35;-5,06;-0,02%;25.517,51;25.491,55;25.517,76;2.225.143
06-Jan-2026;23.35;06-Jan-2026;23.35;25.517,41;+21,51;+0,08%;25.495,89;25.491,95;25.518,05;3.375.184
06-Jan-2026;23.30;06-Jan-2026;23.30;25.495,90;-19,89;-0,08%;25.515,86;25.491,94;25.518,84;2.493.550
06-Jan-2026;23.25;06-Jan-2026;23.25;25.515,79;+14,18;+0,06%;25.501,66;25.489,77;25.523,22;2.745.781
06-Jan-2026;23.20;06-Jan-2026;23.20;25.501,62;+11,54;+0,05%;25.490,49;25.483,80;25.503,80;2.611.803
06-Jan-2026;23.15;06-Jan-2026;23.15;25.490,08;-3,15;-0,01%;25.494,04;25.487,57;25.503,58;2.854.343
06-Jan-2026;23.10;06-Jan-2026;23.10;25.493,23;+13,69;+0,05%;25.479,03;25.460,88;25.495,52;3.128.542
06-Jan-2026;23.05;06-Jan-2026;23.05;25.479,54;-28,24;-0,11%;25.505,30;25.479,54;25.505,30;3.141.828
06-Jan-2026;23.00;06-Jan-2026;23.00;25.507,78;-8,45;-0,03%;25.518,67;25.494,44;25.519,69;2.693.203
06-Jan-2026;22.55;06-Jan-2026;22.55;25.516,23;-30,11;-0,12%;25.546,05;25.511,75;25.550,58;2.781.660
06-Jan-2026;22.50;06-Jan-2026;22.50;25.546,34;+4,21;+0,02%;25.542,14;25.530,08;25.548,35;2.682.934
06-Jan-2026;22.45;06-Jan-2026;22.45;25.542,13;-15,58;-0,06%;25.557,71;25.537,01;25.561,48;2.729.170
06-Jan-2026;22.40;06-Jan-2026;22.40;25.557,71;-11,71;-0,05%;25.570,64;25.549,29;25.573,57;2.994.646
06-Jan-2026;22.35;06-Jan-2026;22.35;25.569,42;-18,41;-0,07%;25.587,70;25.565,91;25.587,70;2.888.321
06-Jan-2026;22.30;06-Jan-2026;22.30;25.587,83;+11,57;+0,05%;25.576,41;25.576,41;25.593,31;3.283.988
06-Jan-2026;22.25;06-Jan-2026;22.25;25.576,26;+6,54;+0,03%;25.569,06;25.549,89;25.581,14;3.159.802
06-Jan-2026;22.20;06-Jan-2026;22.20;25.569,72;-1,06;-0,00%;25.569,08;25.558,70;25.580,65;2.871.378
06-Jan-2026;22.15;06-Jan-2026;22.15;25.570,78;+14,39;+0,06%;25.556,45;25.543,78;25.576,15;3.209.215
06-Jan-2026;22.10;06-Jan-2026;22.10;25.556,39;-7,48;-0,03%;25.562,97;25.554,60;25.583,62;3.512.275
06-Jan-2026;22.05;06-Jan-2026;22.05;25.563,86;-5,76;-0,02%;25.569,62;25.557,30;25.587,05;4.768.735
06-Jan-2026;22.00;06-Jan-2026;22.00;25.569,62;+23,58;+0,09%;25.547,79;25.542,05;25.578,06;4.858.211
06-Jan-2026;21.55;06-Jan-2026;21.55;25.546,04;+18,37;+0,07%;25.527,39;25.525,50;25.562,74;4.280.649
06-Jan-2026;21.50;06-Jan-2026;21.50;25.527,66;+46,28;+0,18%;25.484,10;25.481,55;25.534,54;5.279.638
06-Jan-2026;21.45;06-Jan-2026;21.45;25.481,39;+25,06;+0,10%;25.456,32;25.428,08;25.483,90;4.806.259
06-Jan-2026;21.40;06-Jan-2026;21.40;25.456,32;-11,39;-0,04%;25.468,63;25.446,06;25.492,58;5.890.435
06-Jan-2026;21.35;06-Jan-2026;21.35;25.467,71;+66,39;+0,26%;25.462,06;25.460,91;25.493,91;22.754.117
05-Jan-2026;05.15;06-Jan-2026;05.15;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;177.454
05-Jan-2026;05.10;06-Jan-2026;05.10;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;40.990
05-Jan-2026;05.05;06-Jan-2026;05.05;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;74.710
05-Jan-2026;05.00;06-Jan-2026;05.00;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;115.440
05-Jan-2026;04.55;06-Jan-2026;04.55;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;50.109
05-Jan-2026;04.50;06-Jan-2026;04.50;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;58.050
05-Jan-2026;04.45;06-Jan-2026;04.45;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;80.099
05-Jan-2026;04.40;06-Jan-2026;04.40;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;60.178
05-Jan-2026;04.35;06-Jan-2026;04.35;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;29.374
05-Jan-2026;04.30;06-Jan-2026;04.30;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;53.877
05-Jan-2026;04.25;06-Jan-2026;04.25;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;59.245
05-Jan-2026;04.20;06-Jan-2026;04.20;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;62.367
05-Jan-2026;04.15;06-Jan-2026;04.15;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;48.235
05-Jan-2026;04.10;06-Jan-2026;04.10;25.401,32;0,00;0,00%;25.401,32;25.401,32;25.401,32;97.160
05-Jan-2026;04.05;06-Jan-2026;04.05;25.401,32;+5,22;+0,02%;25.396,46;25.396,46;25.402,75;151.776.524
05-Jan-2026;04.00;06-Jan-2026;04.00;25.396,11;+10,46;+0,04%;25.393,89;25.382,30;25.403,53;17.624.289
05-Jan-2026;03.55;06-Jan-2026;03.55;25.385,65;-37,38;-0,15%;25.416,61;25.383,24;25.423,03;6.622.019
05-Jan-2026;03.50;06-Jan-2026;03.50;25.423,02;+7,78;+0,03%;25.415,24;25.414,46;25.426,22;2.799.768
05-Jan-2026;03.45;06-Jan-2026;03.45;25.415,24;+0,98;+0,00%;25.414,50;25.408,74;25.416,43;2.430.243
05-Jan-2026;03.40;06-Jan-2026;03.40;25.414,26;+4,00;+0,02%;25.410,30;25.410,30;25.418,18;1.951.078
05-Jan-2026;03.35;06-Jan-2026;03.35;25.410,27;-4,17;-0,02%;25.414,30;25.406,42;25.419,64;2.320.833
05-Jan-2026;03.30;06-Jan-2026;03.30;25.414,43;-0,14;-0,00%;25.414,57;25.408,83;25.415,82;1.854.576
05-Jan-2026;03.25;06-Jan-2026;03.25;25.414,57;+0,35;+0,00%;25.413,33;25.407,97;25.415,04;1.752.859
05-Jan-2026;03.20;06-Jan-2026;03.20;25.414,23;+0,40;+0,00%;25.414,03;25.410,04;25.418,55;1.776.806
05-Jan-2026;03.15;06-Jan-2026;03.15;25.413,83;+7,52;+0,03%;25.406,31;25.405,30;25.417,76;1.759.811
05-Jan-2026;03.10;06-Jan-2026;03.10;25.406,31;+18,64;+0,07%;25.387,67;25.384,50;25.407,81;1.449.073
05-Jan-2026;03.05;06-Jan-2026;03.05;25.387,67;-4,54;-0,02%;25.391,80;25.383,32;25.393,22;1.667.764
05-Jan-2026;03.00;06-Jan-2026;03.00;25.392,21;+2,64;+0,01%;25.389,00;25.387,56;25.401,83;1.373.201
05-Jan-2026;02.55;06-Jan-2026;02.55;25.389,57;-2,60;-0,01%;25.391,81;25.382,13;25.391,81;1.258.941
05-Jan-2026;02.50;06-Jan-2026;02.50;25.392,17;+13,94;+0,05%;25.378,23;25.378,01;25.397,25;1.215.788
05-Jan-2026;02.45;06-Jan-2026;02.45;25.378,23;-8,12;-0,03%;25.385,75;25.366,56;25.385,75;1.422.350
05-Jan-2026;02.40;06-Jan-2026;02.40;25.386,35;-15,01;-0,06%;25.401,84;25.382,48;25.403,53;1.540.756
05-Jan-2026;02.35;06-Jan-2026;02.35;25.401,35;-1,32;-0,01%;25.402,45;25.397,32;25.405,00;1.406.957
05-Jan-2026;02.30;06-Jan-2026;02.30;25.402,67;-4,72;-0,02%;25.407,61;25.400,74;25.411,97;1.408.102
05-Jan-2026;02.25;06-Jan-2026;02.25;25.407,39;-6,73;-0,03%;25.413,98;25.406,99;25.416,67;1.457.202
05-Jan-2026;02.20;06-Jan-2026;02.20;25.414,12;-0,60;-0,00%;25.414,57;25.410,16;25.416,88;1.617.466
05-Jan-2026;02.15;06-Jan-2026;02.15;25.414,72;-7,14;-0,03%;25.421,87;25.409,80;25.422,26;1.573.288
05-Jan-2026;02.10;06-Jan-2026;02.10;25.421,86;-7,31;-0,03%;25.429,29;25.417,47;25.430,01;1.656.428
05-Jan-2026;02.05;06-Jan-2026;02.05;25.429,17;+0,78;+0,00%;25.428,38;25.425,05;25.432,96;1.538.602
05-Jan-2026;02.00;06-Jan-2026;02.00;25.428,39;+0,72;+0,00%;25.426,90;25.422,14;25.429,72;1.481.890
05-Jan-2026;01.55;06-Jan-2026;01.55;25.427,67;-4,89;-0,02%;25.431,01;25.424,18;25.431,01;1.185.626
05-Jan-2026;01.50;06-Jan-2026;01.50;25.432,57;+1,06;+0,00%;25.431,86;25.431,23;25.438,71;1.393.392
05-Jan-2026;01.45;06-Jan-2026;01.45;25.431,50;+10,37;+0,04%;25.421,09;25.420,07;25.433,54;1.118.313
05-Jan-2026;01.40;06-Jan-2026;01.40;25.421,13;+0,27;+0,00%;25.420,81;25.405,33;25.425,22;1.214.992
05-Jan-2026;01.35;06-Jan-2026;01.35;25.420,86;+1,95;+0,01%;25.419,06;25.418,41;25.428,32;1.262.276
05-Jan-2026;01.30;06-Jan-2026;01.30;25.418,90;+6,67;+0,03%;25.412,28;25.407,02;25.419,91;1.283.490
05-Jan-2026;01.25;06-Jan-2026;01.25;25.412,23;+21,03;+0,08%;25.391,20;25.383,11;25.412,25;1.463.142
05-Jan-2026;01.20;06-Jan-2026;01.20;25.391,20;-21,14;-0,08%;25.412,57;25.375,25;25.412,57;1.882.365
05-Jan-2026;01.15;06-Jan-2026;01.15;25.412,34;-4,12;-0,02%;25.416,58;25.408,29;25.420,58;1.574.873
05-Jan-2026;01.10;06-Jan-2026;01.10;25.416,46;-22,02;-0,09%;25.438,78;25.406,18;25.440,05;1.650.034
05-Jan-2026;01.05;06-Jan-2026;01.05;25.438,48;-1,72;-0,01%;25.440,21;25.434,14;25.447,11;1.519.414
05-Jan-2026;01.00;06-Jan-2026;01.00;25.440,21;+4,73;+0,02%;25.435,38;25.430,74;25.442,06;1.414.239
05-Jan-2026;00.55;06-Jan-2026;00.55;25.435,48;-4,93;-0,02%;25.441,88;25.429,14;25.443,07;1.423.453
05-Jan-2026;00.50;06-Jan-2026;00.50;25.440,41;+11,48;+0,05%;25.428,90;25.427,39;25.448,51;1.626.397
05-Jan-2026;00.45;06-Jan-2026;00.45;25.428,93;-14,63;-0,06%;25.443,56;25.427,80;25.446,90;1.671.846
05-Jan-2026;00.40;06-Jan-2026;00.40;25.443,56;+12,81;+0,05%;25.430,22;25.430,14;25.447,56;1.407.042
05-Jan-2026;00.35;06-Jan-2026;00.35;25.430,74;-12,89;-0,05%;25.443,91;25.423,13;25.443,91;1.614.043
05-Jan-2026;00.30;06-Jan-2026;00.30;25.443,64;-1,69;-0,01%;25.445,75;25.432,37;25.446,48;1.903.101
05-Jan-2026;00.25;06-Jan-2026;00.25;25.445,33;-18,36;-0,07%;25.463,69;25.441,85;25.464,68;1.627.639
05-Jan-2026;00.20;06-Jan-2026;00.20;25.463,69;-19,50;-0,08%;25.483,54;25.458,84;25.485,35;1.723.377
05-Jan-2026;00.15;06-Jan-2026;00.15;25.483,18;+13,74;+0,05%;25.469,27;25.458,32;25.484,13;2.011.654
05-Jan-2026;00.10;06-Jan-2026;00.10;25.469,44;-7,15;-0,03%;25.476,86;25.465,42;25.482,82;2.308.977
05-Jan-2026;00.05;06-Jan-2026;00.05;25.476,59;+2,95;+0,01%;25.473,64;25.469,28;25.486,74;2.678.689
05-Jan-2026;00.00;06-Jan-2026;00.00;25.473,64;-21,82;-0,09%;25.495,61;25.472,78;25.497,19;2.190.229
05-Jan-2026;23.55;05-Jan-2026;23.55;25.495,46;-19,81;-0,08%;25.515,74;25.494,00;25.520,52;1.953.161
05-Jan-2026;23.50;05-Jan-2026;23.50;25.515,27;+24,37;+0,10%;25.490,70;25.490,70;25.518,72;1.785.260
05-Jan-2026;23.45;05-Jan-2026;23.45;25.490,90;-9,44;-0,04%;25.500,34;25.479,30;25.501,59;2.187.988
05-Jan-2026;23.40;05-Jan-2026;23.40;25.500,34;+6,62;+0,03%;25.493,76;25.490,27;25.504,60;1.831.967
05-Jan-2026;23.35;05-Jan-2026;23.35;25.493,73;-5,95;-0,02%;25.499,17;25.493,53;25.510,77;2.441.968
05-Jan-2026;23.30;05-Jan-2026;23.30;25.499,67;-0,96;-0,00%;25.500,48;25.496,88;25.504,53;2.275.710
