Exchange Date;Close;Net;%Chg;Open;Low;High;Volume;Turnover - USD;Flow;;;;;;
03-Jun-2024;173,17;+0,67;+0,39%;172,54;171,16;174,53;27.459.118;4.744.130.038,00;118.250.173.617,57;;;;;;
31-May-2024;172,50;+0,39;+0,23%;171,86;169,44;173,06;37.638.876;6.468.321.845,00;113.506.043.579,57;;;;;;
30-May-2024;172,11;-3,79;-2,15%;175,20;171,79;175,22;22.958.677;3.966.802.095,00;107.037.721.734,57;;;;;;
29-May-2024;175,90;-0,50;-0,28%;175,43;174,72;176,84;23.388.693;4.117.777.544,00;111.004.523.829,57;;;;;;
28-May-2024;176,40;+1,41;+0,81%;174,45;174,37;177,27;20.572.157;3.621.145.173,00;115.122.301.373,57;;;;;;
24-May-2024;174,99;+1,44;+0,83%;174,98;173,65;175,77;16.579.438;2.901.405.681,00;111.501.156.200,57;;;;;;
23-May-2024;173,55;-2,83;-1,60%;177,07;172,95;178,25;21.024.935;3.672.744.068,00;108.599.750.519,57;;;;;;
22-May-2024;176,38;-1,47;-0,83%;176,64;175,21;177,15;17.880.042;3.147.899.408,00;112.272.494.587,57;;;;;;
21-May-2024;177,85;+0,93;+0,53%;176,90;175,81;178,15;16.989.369;3.015.481.884,00;115.420.393.995,57;;;;;;
20-May-2024;176,92;+0,86;+0,49%;176,19;176,08;178,77;22.554.400;3.995.744.477,00;112.404.912.111,57;;;;;;
17-May-2024;176,06;+1,88;+1,08%;174,18;173,69;176,27;24.479.262;4.300.723.502,00;108.409.167.634,57;;;;;;
16-May-2024;174,18;+1,67;+0,97%;173,29;172,69;175,12;27.867.947;4.853.426.480,00;104.108.444.132,57;;;;;;
15-May-2024;172,51;+2,17;+1,27%;170,63;170,51;172,65;26.948.370;4.632.774.894,00;99.255.017.652,57;;;;;;
14-May-2024;170,34;+1,20;+0,71%;169,77;168,80;171,25;25.127.138;4.274.444.258,00;94.622.242.758,57;;;;;;
13-May-2024;169,14;+0,49;+0,29%;164,26;164,00;169,28;31.327.602;5.228.583.132,00;90.347.798.500,57;;;;;;
10-May-2024;168,65;-1,31;-0,77%;168,03;166,19;169,85;29.799.931;5.013.182.658,00;85.119.215.368,57;;;;;;
09-May-2024;169,96;+0,58;+0,34%;169,39;168,18;170,69;15.346.700;2.597.892.195,00;90.132.398.026,57;;;;;;
08-May-2024;169,38;-1,87;-1,09%;169,00;168,74;170,15;19.569.146;3.317.793.589,00;87.534.505.831,57;;;;;;
07-May-2024;171,25;+3,15;+1,87%;168,50;168,39;171,76;28.039.696;4.786.611.098,00;90.852.299.420,57;;;;;;
06-May-2024;168,10;+0,86;+0,51%;167,46;166,03;168,14;21.871.283;3.658.321.637,00;86.065.688.322,57;;;;;;
03-May-2024;167,24;+0,62;+0,37%;167,56;163,05;167,96;34.662.432;5.751.579.629,00;82.407.366.685,57;;;;;;
02-May-2024;166,62;+2,76;+1,68%;164,79;163,89;166,73;24.294.549;4.026.786.603,00;76.655.787.056,57;;;;;;
01-May-2024;163,86;+1,08;+0,66%;164,30;163,09;167,12;33.493.151;5.521.303.824,00;72.629.000.453,57;;;;;;
30-Apr-2024;162,78;-3,37;-2,03%;165,61;162,60;168,10;33.562.861;5.522.368.165,00;67.107.696.629,57;;;;;;
29-Apr-2024;166,15;-5,80;-3,37%;169,06;165,21;169,55;45.610.024;7.624.056.372,00;72.630.064.794,57;;;;;;
26-Apr-2024;171,95;+15,95;+10,22%;174,37;169,65;174,71;64.665.299;11.123.064.290,00;80.254.121.166,57;;;;;;
25-Apr-2024;156,00;-3,13;-1,97%;151,33;150,87;156,49;57.109.730;9.086.457.650,00;69.131.056.876,57;;;;;;
24-Apr-2024;159,13;+0,87;+0,55%;157,49;157,17;159,57;22.779.112;3.605.058.500,00;78.217.514.526,57;;;;;;
23-Apr-2024;158,26;+1,98;+1,27%;156,96;156,28;158,97;21.151.568;3.344.640.755,00;74.612.456.026,57;;;;;;
22-Apr-2024;156,28;+2,19;+1,42%;154,31;154,06;157,64;26.446.206;4.126.322.026,00;71.267.815.271,57;;;;;;
19-Apr-2024;154,09;-1,92;-1,23%;156,20;152,30;156,36;32.615.639;5.029.648.798,00;67.141.493.245,57;;;;;;
18-Apr-2024;156,01;+0,54;+0,35%;155,34;154,62;156,94;19.883.044;3.102.432.646,00;72.171.142.043,57;;;;;;
17-Apr-2024;155,47;+1,07;+0,69%;155,62;154,58;157,08;21.763.130;3.389.818.123,00;69.068.709.397,57;;;;;;
16-Apr-2024;154,40;-0,46;-0,30%;154,19;153,43;155,65;20.779.495;3.210.961.177,00;65.678.891.274,57;;;;;;
15-Apr-2024;154,86;-2,87;-1,82%;158,86;154,59;159,24;27.136.472;4.247.694.626,00;68.889.852.451,57;;;;;;
12-Apr-2024;157,73;-1,68;-1,05%;157,96;157,14;160,22;25.353.746;4.011.106.994,00;73.137.547.077,57;;;;;;
11-Apr-2024;159,41;+3,27;+2,09%;156,91;156,46;159,68;27.166.431;4.303.600.746,00;77.148.654.071,57;;;;;;
10-Apr-2024;156,14;-0,46;-0,29%;156,21;154,68;156,61;22.838.629;3.557.041.913,00;72.845.053.325,57;;;;;;
09-Apr-2024;156,60;+1,75;+1,13%;156,09;155,19;158,56;31.113.013;4.875.490.289,00;76.402.095.238,57;;;;;;
08-Apr-2024;154,85;+2,35;+1,54%;152,78;152,61;155,27;20.701.974;3.200.665.846,00;71.526.604.949,57;;;;;;
05-Apr-2024;152,50;+1,97;+1,31%;150,03;149,60;153,42;23.459.246;3.573.435.862,00;68.325.939.103,57;;;;;;
04-Apr-2024;150,53;-4,39;-2,83%;153,50;150,45;154,77;34.724.738;5.292.068.850,00;64.752.503.241,57;;;;;;
03-Apr-2024;154,92;+0,36;+0,23%;153,60;152,73;155,08;24.704.991;3.815.112.294,00;70.044.572.091,57;;;;;;
02-Apr-2024;154,56;-0,93;-0,60%;153,50;152,15;154,70;24.585.985;3.781.281.822,00;66.229.459.797,57;;;;;;
01-Apr-2024;155,49;+4,56;+3,02%;150,69;150,61;155,74;31.730.848;4.913.804.355,00;70.010.741.619,57;;;;;;
28-Mar-2024;150,93;+0,06;+0,04%;150,85;150,17;151,43;24.485.390;3.694.049.181,00;65.096.937.264,57;;;;;;
27-Mar-2024;150,87;+0,20;+0,13%;151,18;148,90;151,64;22.879.178;3.436.382.609,00;61.402.888.083,57;;;;;;
26-Mar-2024;150,67;+0,60;+0,40%;150,22;149,98;152,26;22.149.137;3.345.857.253,00;57.966.505.474,57;;;;;;
25-Mar-2024;150,07;-0,70;-0,46%;149,94;147,82;150,38;19.229.285;2.875.611.302,00;54.620.648.221,57;;;;;;
22-Mar-2024;150,77;+3,17;+2,15%;149,12;148,98;151,58;29.211.769;4.401.396.948,00;57.496.259.523,57;;;;;;
21-Mar-2024;147,60;-1,14;-0,77%;149,47;146,90;150,37;24.755.597;3.663.255.781,00;53.094.862.575,57;;;;;;
20-Mar-2024;148,74;+1,71;+1,16%;148,00;146,74;148,86;21.311.501;3.156.104.383,00;56.758.118.356,57;;;;;;
19-Mar-2024;147,03;-0,65;-0,44%;148,16;146,08;148,79;24.070.435;3.535.387.219,00;53.602.013.973,57;;;;;;
18-Mar-2024;147,68;+6,50;+4,60%;148,61;147,17;152,15;69.273.699;10.350.671.312,00;57.137.401.192,57;;;;;;
15-Mar-2024;141,18;-1,92;-1,34%;142,50;140,03;143,18;49.475.417;6.988.483.759,00;46.786.729.880,57;;;;;;
14-Mar-2024;143,10;+3,31;+2,37%;141,19;140,46;143,59;42.753.387;6.094.127.587,00;53.775.213.639,57;;;;;;
13-Mar-2024;139,79;+1,29;+0,93%;139,00;138,99;141,09;23.347.208;3.271.061.522,00;47.681.086.052,57;;;;;;
12-Mar-2024;138,50;+0,83;+0,60%;137,03;137,03;139,38;27.563.354;3.819.251.276,00;44.410.024.530,57;;;;;;
11-Mar-2024;137,67;+2,26;+1,67%;136,13;136,13;139,10;32.437.772;4.477.615.777,00;40.590.773.254,57;;;;;;
08-Mar-2024;135,41;+1,03;+0,77%;134,21;134,00;138,09;39.370.392;5.362.641.382,00;36.113.157.477,57;;;;;;
07-Mar-2024;134,38;+2,98;+2,27%;132,80;131,61;134,94;37.738.209;5.053.971.041,00;30.750.516.095,57;;;;;;
06-Mar-2024;131,40;-1,27;-0,96%;133,12;130,85;133,58;35.318.610;4.647.096.264,00;25.696.545.054,57;;;;;;
05-Mar-2024;132,67;-0,68;-0,51%;131,88;130,67;133,24;40.194.757;5.310.165.017,00;30.343.641.318,57;;;;;;
04-Mar-2024;133,35;-3,79;-2,76%;135,66;131,91;135,66;55.999.415;7.454.253.279,00;35.653.806.335,57;;;;;;
01-Mar-2024;137,14;-1,32;-0,95%;138,43;136,92;138,87;31.151.116;4.289.391.458,00;43.108.059.614,57;;;;;;
29-Feb-2024;138,46;+2,08;+1,53%;137,28;136,40;138,86;42.132.953;5.805.760.375,00;47.397.451.072,57;;;;;;
28-Feb-2024;136,38;-2,50;-1,80%;137,90;135,41;138,01;37.328.558;5.086.019.178,00;41.591.690.697,57;;;;;;
27-Feb-2024;138,88;+1,31;+0,95%;138,02;137,09;139,25;33.099.190;4.574.389.824,00;46.677.709.875,57;;;;;;
26-Feb-2024;137,57;-6,39;-4,44%;142,14;137,39;142,44;53.641.795;7.449.406.523,00;42.103.320.051,57;;;;;;
23-Feb-2024;143,96;-0,13;-0,09%;143,67;143,43;144,68;19.493.752;2.806.252.627,00;49.552.726.574,57;;;;;;
22-Feb-2024;144,09;+1,54;+1,08%;144,93;142,80;145,00;27.191.892;3.914.260.065,00;52.358.979.201,57;;;;;;
21-Feb-2024;142,55;+1,43;+1,01%;141,45;140,68;142,69;23.315.687;3.312.361.673,00;48.444.719.136,57;;;;;;
20-Feb-2024;141,12;+0,60;+0,43%;139,66;139,49;142,08;24.935.710;3.514.183.090,00;45.132.357.463,57;;;;;;
16-Feb-2024;140,52;-2,25;-1,58%;142,99;140,14;143,19;31.468.926;4.437.869.813,00;41.618.174.373,57;;;;;;
15-Feb-2024;142,77;-3,17;-2,17%;143,14;140,46;143,52;37.590.695;5.340.611.386,00;46.056.044.186,57;;;;;;
14-Feb-2024;145,94;+0,80;+0,55%;146,08;144,09;146,52;22.704.166;3.298.674.456,00;51.396.655.572,57;;;;;;
13-Feb-2024;145,14;-2,39;-1,62%;144,92;143,69;146,67;27.837.730;4.038.002.704,00;48.097.981.116,57;;;;;;
12-Feb-2024;147,53;-1,47;-0,99%;148,42;147,37;149,34;21.564.085;3.193.823.283,00;52.135.983.820,57;;;;;;
09-Feb-2024;149,00;+3,09;+2,12%;146,68;146,18;149,44;26.829.504;3.983.056.837,00;55.329.807.103,57;;;;;;
08-Feb-2024;145,91;+0,37;+0,25%;145,83;145,11;146,33;22.563.764;3.290.541.508,00;51.346.750.266,57;;;;;;
07-Feb-2024;145,54;+1,44;+1,00%;144,76;143,93;145,62;25.208.862;3.657.569.301,00;48.056.208.758,57;;;;;;
06-Feb-2024;144,10;+0,42;+0,29%;144,65;143,19;145,36;29.128.201;4.196.290.624,00;44.398.639.457,57;;;;;;
05-Feb-2024;143,68;+1,30;+0,91%;142,82;142,78;145,47;38.505.405;5.543.420.475,00;40.202.348.833,57;;;;;;
02-Feb-2024;142,38;+1,22;+0,86%;139,26;136,50;142,62;62.499.574;8.751.386.123,00;34.658.928.358,57;;;;;;
01-Feb-2024;141,16;+1,06;+0,76%;142,12;140,79;143,06;40.466.549;5.730.726.996,00;25.907.542.235,57;;;;;;
31-Jan-2024;140,10;-11,36;-7,50%;143,62;139,87;144,00;71.910.044;10.179.607.282,00;20.176.815.239,57;;;;;;
30-Jan-2024;151,46;-2,05;-1,34%;152,80;151,19;153,62;36.331.833;5.482.425.539,00;30.356.422.521,57;;;;;;
29-Jan-2024;153,51;+1,32;+0,87%;152,06;151,43;153,78;27.784.259;4.243.840.461,00;35.838.848.060,57;;;;;;
26-Jan-2024;152,19;+0,31;+0,21%;151,10;151,01;152,54;26.115.494;3.968.807.390,00;31.595.007.599,57;;;;;;
25-Jan-2024;151,87;+3,17;+2,13%;150,07;149,54;153,05;29.149.069;4.420.396.349,00;27.626.200.209,57;;;;;;
24-Jan-2024;148,70;+1,66;+1,13%;148,54;148,10;149,86;25.233.450;3.759.929.199,00;23.205.803.860,57;;;;;;
23-Jan-2024;147,04;+1,05;+0,72%;145,89;145,50;147,18;21.636.129;3.173.121.698,00;19.445.874.661,57;;;;;;
22-Jan-2024;145,99;-0,39;-0,27%;147,10;145,84;148,39;32.200.369;4.728.157.862,00;16.272.752.963,57;;;;;;
19-Jan-2024;146,38;+2,90;+2,02%;144,74;144,38;146,45;34.271.867;4.997.573.251,00;21.000.910.825,57;;;;;;
18-Jan-2024;143,48;+2,01;+1,42%;142,05;141,99;144,21;25.746.417;3.687.474.554,00;16.003.337.574,57;;;;;;
17-Jan-2024;141,47;-1,02;-0,72%;141,35;138,90;141,84;20.968.649;2.950.706.583,00;12.315.863.020,57;;;;;;
16-Jan-2024;142,49;-0,16;-0,11%;142,00;141,45;144,35;22.670.467;3.232.235.802,00;15.266.569.603,57;;;;;;
12-Jan-2024;142,65;+0,57;+0,40%;142,67;141,82;143,20;18.785.514;2.680.132.865,00;18.498.805.405,57;;;;;;
11-Jan-2024;142,08;-0,20;-0,14%;143,49;140,64;145,22;24.008.722;3.416.968.156,00;15.818.672.540,57;;;;;;
10-Jan-2024;142,28;+1,33;+0,94%;141,00;140,91;143,00;21.320.203;3.029.266.225,00;19.235.640.696,57;;;;;;
09-Jan-2024;140,95;+2,11;+1,52%;138,50;138,15;141,49;24.759.598;3.477.271.937,00;16.206.374.471,57;;;;;;
08-Jan-2024;138,84;+3,11;+2,29%;136,29;136,26;139,01;21.403.982;2.955.325.218,00;12.729.102.534,57;;;;;;
05-Jan-2024;135,73;-0,66;-0,48%;136,75;135,15;137,16;22.513.854;3.061.674.383,00;9.773.777.316,57;;;;;;
04-Jan-2024;136,39;-2,53;-1,82%;138,42;136,35;139,16;27.137.735;3.725.822.745,00;12.835.451.699,57;;;;;;
03-Jan-2024;138,92;+0,75;+0,54%;137,25;137,08;139,63;24.212.147;3.359.229.740,00;16.561.274.444,57;;;;;;
02-Jan-2024;138,17;-1,52;-1,09%;138,55;136,48;139,45;23.711.220;3.266.796.491,00;13.202.044.704,57;;;;;;
29-Dec-2023;139,69;-0,54;-0,39%;139,63;138,78;140,36;18.733.017;2.615.328.077,00;16.468.841.195,57;;;;;;
28-Dec-2023;140,23;-0,14;-0,10%;140,78;139,75;141,14;16.045.712;2.251.933.567,00;19.084.169.272,57;;;;;;
27-Dec-2023;140,37;-1,15;-0,81%;141,59;139,89;142,08;19.628.618;2.756.511.705,00;21.336.102.839,57;;;;;;
26-Dec-2023;141,52;+0,03;+0,02%;141,59;141,19;142,68;16.780.333;2.377.380.042,00;24.092.614.544,57;;;;;;
22-Dec-2023;141,49;+1,07;+0,76%;140,77;140,71;141,99;26.532.199;3.749.212.913,00;21.715.234.502,57;;;;;;
21-Dec-2023;140,42;+2,08;+1,50%;139,49;139,18;140,69;27.488.284;3.849.518.748,00;17.966.021.589,57;;;;;;
20-Dec-2023;138,34;+1,69;+1,24%;138,97;138,07;141,70;49.107.179;6.864.779.263,00;14.116.502.841,57;;;;;;
19-Dec-2023;136,65;+0,85;+0,63%;136,84;136,08;137,47;25.476.753;3.482.226.819,00;7.251.723.578,57;;;;;;
18-Dec-2023;135,80;+3,20;+2,41%;132,63;132,43;137,15;32.257.967;4.375.386.159,00;3.769.496.759,57;;;;;;
15-Dec-2023;132,60;+0,66;+0,50%;131,62;131,18;133,51;50.847.113;6.724.254.538,00;-605.889.399,43;;;;;;
14-Dec-2023;131,94;-0,63;-0,48%;133,38;129,69;133,72;38.722.413;5.089.459.556,00;-7.330.143.937,43;;;;;;
13-Dec-2023;132,57;+0,05;+0,04%;133,38;131,57;133,50;30.104.775;3.989.813.380,00;-2.240.684.381,43;;;;;;
12-Dec-2023;132,52;-0,77;-0,58%;131,81;131,26;133,00;29.032.831;3.841.313.770,00;-6.230.497.761,43;;;;;;
11-Dec-2023;133,29;-1,70;-1,26%;132,38;131,36;133,34;31.138.011;4.132.167.609,00;-2.389.183.991,43;;;;;;
08-Dec-2023;134,99;-1,94;-1,42%;134,20;134,03;136,40;32.260.112;4.356.274.616,00;1.742.983.617,57;;;;;;
07-Dec-2023;136,93;+6,91;+5,31%;135,04;134,70;138,56;56.767.100;7.773.765.959,00;6.099.258.233,57;;;;;;
06-Dec-2023;130,02;-0,97;-0,74%;131,44;129,88;131,84;23.576.176;3.079.441.104,00;-1.674.507.725,43;;;;;;
05-Dec-2023;130,99;+1,72;+1,33%;128,95;128,25;132,14;27.384.784;3.580.432.452,00;1.404.933.378,57;;;;;;
04-Dec-2023;129,27;-2,59;-1,96%;129,88;127,90;130,03;36.669.876;4.724.211.225,00;-2.175.499.073,43;;;;;;
01-Dec-2023;131,86;-0,67;-0,51%;131,86;130,67;132,11;31.442.263;4.135.519.587,00;2.548.712.151,57;;;;;;
30-Nov-2023;132,53;-2,46;-1,82%;135,05;131,28;135,55;38.988.263;5.165.655.482,00;6.684.231.738,57;;;;;;
29-Nov-2023;134,99;-2,21;-1,61%;137,57;134,84;138,29;23.967.222;3.255.029.822,00;11.849.887.220,57;;;;;;
28-Nov-2023;137,20;+0,79;+0,58%;136,08;135,42;137,25;18.730.032;2.558.753.172,00;15.104.917.042,57;;;;;;
27-Nov-2023;136,41;-0,28;-0,20%;136,03;136,00;138,42;23.436.526;3.204.728.501,00;12.546.163.870,57;;;;;;
24-Nov-2023;136,69;-1,80;-1,30%;138,03;135,99;138,13;12.514.322;1.711.716.188,00;15.750.892.371,57;;;;;;
22-Nov-2023;138,49;+1,52;+1,11%;137,47;137,47;139,42;17.820.456;2.467.176.270,00;17.462.608.559,57;;;;;;
21-Nov-2023;136,97;+0,72;+0,53%;136,29;135,96;137,18;22.635.272;3.094.028.493,00;14.995.432.289,57;;;;;;
20-Nov-2023;136,25;+0,94;+0,69%;133,69;133,62;136,66;27.850.762;3.781.532.921,00;11.901.403.796,57;;;;;;
17-Nov-2023;135,31;-1,62;-1,18%;136,00;133,65;136,06;37.287.691;5.031.258.289,00;8.119.870.875,57;;;;;;
16-Nov-2023;136,93;+2,31;+1,72%;135,19;134,32;137,22;28.013.179;3.821.621.849,00;13.151.129.164,57;;;;;;
15-Nov-2023;134,62;+1,00;+0,75%;134,87;133,57;135,03;23.861.515;3.206.197.421,00;9.329.507.315,57;;;;;;
14-Nov-2023;133,62;+1,53;+1,16%;134,19;133,32;135,70;32.395.178;4.350.309.916,00;6.123.309.894,57;;;;;;
13-Nov-2023;132,09;-0,50;-0,38%;131,78;131,25;132,59;18.324.751;2.420.518.331,00;1.772.999.978,57;;;;;;
10-Nov-2023;132,59;+2,35;+1,80%;130,11;129,41;132,80;26.927.826;3.547.064.592,00;4.193.518.309,57;;;;;;
09-Nov-2023;130,24;-1,60;-1,21%;131,96;130,07;132,55;23.747.773;3.110.548.289,00;646.453.717,57;;;;;;
08-Nov-2023;131,84;+0,87;+0,66%;130,97;130,78;132,21;26.425.849;3.476.354.569,00;3.757.002.006,57;;;;;;
07-Nov-2023;130,97;+0,72;+0,55%;130,71;129,88;131,91;29.757.276;3.899.986.119,00;280.647.437,57;;;;;;
06-Nov-2023;130,25;+1,15;+0,89%;129,05;128,67;130,34;19.052.740;2.472.278.134,00;-3.619.338.681,43;;;;;;
03-Nov-2023;129,10;+1,61;+1,26%;128,02;127,86;129,53;26.393.109;3.402.493.375,00;-6.091.616.815,43;;;;;;
02-Nov-2023;127,49;+1,04;+0,82%;128,42;126,93;128,98;27.124.647;3.462.458.352,00;-9.494.110.190,43;;;;;;
01-Nov-2023;126,45;+2,37;+1,91%;124,07;123,72;126,49;30.082.438;3.777.612.425,00;-12.956.568.542,43;;;;;;
31-Oct-2023;124,08;-0,38;-0,31%;125,06;122,69;125,37;26.292.342;3.255.830.207,00;-16.734.180.967,43;;;;;;
30-Oct-2023;124,46;+2,29;+1,87%;123,21;122,75;125,40;28.940.081;3.601.317.780,00;-13.478.350.760,43;;;;;;
27-Oct-2023;122,17;-0,11;-0,09%;122,88;120,21;123,31;44.566.506;5.425.516.191,00;-17.079.668.540,43;;;;;;
26-Oct-2023;122,28;-3,33;-2,65%;123,27;121,27;124,33;57.061.140;6.993.690.564,00;-11.654.152.349,43;;;;;;
25-Oct-2023;125,61;-13,20;-9,51%;128,16;125,07;128,31;84.366.208;10.666.207.362,00;-4.660.461.785,43;;;;;;
24-Oct-2023;138,81;+2,31;+1,69%;137,83;137,42;139,36;44.814.321;6.156.127.904,00;6.005.745.576,57;;;;;;
23-Oct-2023;136,50;+0,90;+0,66%;135,04;133,95;137,66;26.317.930;3.590.750.270,00;-150.382.327,43;;;;;;
20-Oct-2023;135,60;-2,15;-1,56%;137,33;135,08;137,87;26.335.673;3.585.104.405,00;-3.741.132.597,43;;;;;;
19-Oct-2023;137,75;-0,21;-0,15%;138,50;137,38;139,66;26.066.011;3.606.578.390,00;-156.028.192,43;;;;;;
18-Oct-2023;137,96;-1,76;-1,26%;139,45;137,38;140,72;23.374.998;3.251.217.025,00;3.450.550.197,57;;;;;;
17-Oct-2023;139,72;+0,63;+0,45%;138,63;137,18;139,90;23.515.780;3.271.171.559,00;6.701.767.222,57;;;;;;
16-Oct-2023;139,10;+1,73;+1,26%;138,17;137,99;139,63;28.501.871;3.961.768.938,00;3.430.595.663,57;;;;;;
13-Oct-2023;137,36;-1,61;-1,16%;139,38;136,62;140,00;23.435.599;3.228.760.388,00;-531.173.274,43;;;;;;
12-Oct-2023;138,97;-1,58;-1,12%;141,05;138,26;141,22;24.765.537;3.460.363.705,00;2.697.587.113,57;;;;;;
11-Oct-2023;140,55;+2,49;+1,80%;138,58;138,58;141,11;25.884.303;3.630.522.479,00;6.157.950.818,57;;;;;;
10-Oct-2023;138,06;-0,36;-0,26%;138,50;137,33;139,72;27.786.613;3.849.356.979,00;2.527.428.339,57;;;;;;
09-Oct-2023;138,42;+0,84;+0,61%;136,94;135,61;138,94;19.278.070;2.657.542.290,00;6.376.785.318,57;;;;;;
06-Oct-2023;137,58;+2,51;+1,86%;134,01;134,01;138,16;27.597.598;3.778.465.736,00;3.719.243.028,57;;;;;;
05-Oct-2023;135,07;-0,17;-0,13%;135,07;133,45;135,49;19.832.615;2.673.448.457,00;-59.222.707,43;;;;;;
04-Oct-2023;135,24;+2,81;+2,12%;132,79;132,53;135,57;26.752.295;3.600.860.274,00;2.614.225.749,57;;;;;;
03-Oct-2023;132,43;-1,74;-1,30%;133,94;131,84;134,26;22.989.401;3.050.347.568,00;-986.634.524,43;;;;;;
02-Oct-2023;134,17;+3,31;+2,53%;131,21;131,17;134,42;22.288.038;2.972.173.593,00;2.063.713.043,57;;;;;;
29-Sep-2023;130,86;-1,45;-1,10%;133,28;130,36;134,05;30.859.790;4.063.298.679,00;-908.460.549,43;;;;;;
28-Sep-2023;132,31;+1,77;+1,36%;129,84;129,79;133,30;22.513.132;2.969.958.277,00;3.154.838.129,57;;;;;;
27-Sep-2023;130,54;+1,97;+1,54%;128,57;128,57;130,90;22.746.452;2.953.439.176,00;184.879.852,57;;;;;;
26-Sep-2023;128,57;-2,55;-1,94%;129,77;127,22;130,36;25.718.704;3.300.313.681,00;-2.768.559.323,43;;;;;;
25-Sep-2023;131,11;+0,86;+0,66%;129,83;128,96;131,17;20.094.643;2.621.705.865,00;531.754.357,57;;;;;;
22-Sep-2023;130,25;-0,19;-0,15%;130,76;129,60;132,03;26.397.337;3.451.499.319,00;-2.089.951.507,43;;;;;;
21-Sep-2023;130,44;-3,30;-2,47%;131,44;130,07;132,23;31.503.910;4.125.532.641,00;1.361.547.811,57;;;;;;
20-Sep-2023;133,74;-4,30;-3,12%;138,08;133,62;138,08;29.927.475;4.050.195.879,00;5.487.080.452,57;;;;;;
19-Sep-2023;138,04;-0,17;-0,12%;137,42;136,62;138,41;20.353.653;2.802.685.741,00;9.537.276.331,57;;;;;;
18-Sep-2023;138,21;+0,81;+0,59%;136,61;136,61;139,16;21.861.346;3.023.311.789,00;12.339.962.072,57;;;;;;
15-Sep-2023;137,40;-0,70;-0,51%;137,98;136,48;138,52;38.919.614;5.348.457.325,00;9.316.650.283,57;;;;;;
14-Sep-2023;138,10;+1,39;+1,02%;137,60;136,24;138,70;24.750.968;3.413.701.133,00;14.665.107.608,57;;;;;;
13-Sep-2023;136,71;+1,37;+1,01%;135,09;134,15;136,90;20.749.496;2.821.363.854,00;11.251.406.475,57;;;;;;
12-Sep-2023;135,34;-1,58;-1,15%;136,26;135,19;136,87;18.405.505;2.499.181.932,00;8.430.042.621,57;;;;;;
11-Sep-2023;136,92;+0,54;+0,40%;136,54;135,79;137,48;20.763.350;2.839.168.436,00;10.929.224.553,57;;;;;;
08-Sep-2023;136,38;+1,12;+0,83%;134,91;134,85;136,66;23.584.188;3.209.749.446,00;8.090.056.117,57;;;;;;
07-Sep-2023;135,26;+0,80;+0,59%;133,59;132,95;135,58;18.844.342;2.539.434.351,00;4.880.306.671,57;;;;;;
06-Sep-2023;134,46;-1,31;-0,96%;136,02;133,67;136,53;18.684.534;2.516.232.260,00;2.340.872.320,57;;;;;;
05-Sep-2023;135,77;+0,11;+0,08%;135,44;134,58;136,42;19.403.112;2.630.870.284,00;4.857.104.580,57;;;;;;
01-Sep-2023;135,66;-0,51;-0,37%;137,46;134,85;137,46;21.543.687;2.923.372.019,00;2.226.234.296,57;;;;;;
31-Aug-2023;136,17;+0,29;+0,21%;136,01;135,79;138,00;30.053.800;4.104.909.318,00;5.149.606.315,57;;;;;;
30-Aug-2023;135,88;+1,31;+0,97%;134,78;134,07;136,28;28.315.769;3.835.433.278,00;1.044.696.997,57;;;;;;
29-Aug-2023;134,57;+3,56;+2,72%;132,24;132,24;136,57;43.075.556;5.794.764.478,00;-2.790.736.280,43;;;;;;
28-Aug-2023;131,01;+1,13;+0,87%;131,31;130,14;132,54;20.543.266;2.691.586.348,00;-8.585.500.758,43;;;;;;
25-Aug-2023;129,88;+0,10;+0,08%;129,54;127,25;130,76;26.762.891;3.455.413.164,00;-11.277.087.106,43;;;;;;
24-Aug-2023;129,78;-2,59;-1,96%;133,95;129,57;134,25;28.500.694;3.734.848.795,00;-14.732.500.270,43;;;;;;
23-Aug-2023;132,37;+3,29;+2,55%;130,18;129,87;133,41;27.819.713;3.683.892.110,00;-10.997.651.475,43;;;;;;
22-Aug-2023;129,08;+0,71;+0,55%;128,51;128,32;130,28;22.067.520;2.852.002.977,00;-14.681.543.585,43;;;;;;
21-Aug-2023;128,37;+0,91;+0,71%;127,18;126,56;128,73;25.248.729;3.234.022.451,00;-17.533.546.562,43;;;;;;
18-Aug-2023;127,46;-2,46;-1,89%;128,51;126,38;129,25;30.504.769;3.886.767.474,00;-20.767.569.013,43;;;;;;
17-Aug-2023;129,92;+1,22;+0,95%;129,80;129,29;131,99;33.446.280;4.359.867.840,00;-16.880.801.539,43;;;;;;
16-Aug-2023;128,70;-1,08;-0,83%;128,70;127,87;130,28;25.216.068;3.248.788.491,00;-21.240.669.379,43;;;;;;
15-Aug-2023;129,78;-1,55;-1,18%;131,10;129,28;131,42;19.770.732;2.573.501.045,00;-17.991.880.888,43;;;;;;
14-Aug-2023;131,33;+1,77;+1,37%;129,39;128,96;131,37;24.695.608;3.231.128.019,00;-15.418.379.843,43;;;;;;
11-Aug-2023;129,56;-0,13;-0,10%;128,66;128,17;129,93;19.591.080;2.531.442.690,00;-18.649.507.862,43;;;;;;
10-Aug-2023;129,69;+0,03;+0,02%;131,32;129,45;132,05;20.857.754;2.720.248.496,00;-16.118.065.172,43;;;;;;
